SYS_TIME[ms],T_CNT[us],T_PPS[us],T_CAN_RSV[us],DP[Pa],AOA[deg],AOS[deg],T_DP_SENSOR[degC],PS[hPa],H_PS[m],TAT[degC],HUM[%],RHO[kg/m^3],T_PS_SENSOR[degC],AX[m/s^2],AY[m/s^2],AZ[m/s^2],GX[deg/s],GY[deg/s],GZ[deg/s],EX[deg],EY[deg],EZ[deg],MICROSECONDS_PPS[us],cls[-],id[-],len[-],iTOW[ms],year[y],month[month],day[d],hour[h],minute[min],sec[s],valid[-],tAcc[ns],nano[ns],fixType[-],flags[-],flags2[-],numSV[-],lon[10^7 deg],lat[10^7 deg],height[mm],hMSL[mm],hAcc[mm],vAcc[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[10^5 deg],sAcc[mm/s],headAcc[10^5 deg],pDOP[-],reserved1[-],headVeh[10^5 deg],reserved2[-],DP_raw[Pa],AOA_raw[deg],AOS_raw[deg],T_DP_SENSOR_raw[degC],PS_raw[hPa],H_PS_raw[m],TAT_raw[degC],HUM_raw[%],RHO_raw[kg/m^3],T_PS_SENSOR_raw[degC],AX_raw[m/s^2],AY_raw[m/s^2],AZ_raw[m/s^2],GX_raw[deg/s],GY_raw[deg/s],GZ_raw[deg/s],EX_raw[deg],EY_raw[deg],EZ_raw[deg],MICROSECONDS_PPS_raw[us],cls_raw[-],id_raw[-],len_raw[-],iTOW_raw[ms],year_raw[y],month_raw[month],day_raw[d],hour_raw[h],minute_raw[min],sec_raw[s],valid_raw[-],tAcc_raw[ns],nano_raw[ns],fixType_raw[-],flags_raw[-],flags2_raw[-],numSV_raw[-],lon_raw[10^7 deg],lat_raw[10^7 deg],height_raw[mm],hMSL_raw[mm],hAcc_raw[mm],vAcc_raw[mm],velN_raw[mm/s],velE_raw[mm/s],velD_raw[mm/s],gSpeed_raw[mm/s],headMot_raw[10^5 deg],sAcc_raw[mm/s],headAcc_raw[10^5 deg],pDOP_raw[-],reserved1_raw[-],headVeh_raw[10^5 deg],reserved2_raw[-],ROLL[deg],PITCH[deg],YAW[deg],H_US[-],ELEV[-],RUDD[-],AIR_DATA_EN[-],ENV_DATA_EN[-],IMU_DATA_EN[-],GPS_DATA_EN[-],LOGGING_EN[-],LOGGING_MODE[-],AOA_OFFSET[deg],AOS_OFFSET[deg],DP_GAIN[-],DP_OFFSET[Pa],LPF_DP[-],LPF_SW[-],PS_INIT_VAL[hPa],H_PS_OFFSET[m],LPF_PS[-],LPF_SW[-],AX_OFFSET[m/s^2],AY_OFFSET[m/s^2],AZ_OFFSET[m/s^2],GX_OFFSET[deg/s],GY_OFFSET[deg/s],GZ_OFFSET[deg/s],EX_OFFSET[deg],EY_OFFSET[deg],EZ_OFFSET[deg],LPF_ACC[-],LPF_GYR[-],LPF_ACC_SW[-],LPF_GYR_SW[-],DP_err[-],AOA_err[-],AOS_err[-],T_DP_SENSOR_err[-],DP_GAIN_err[-],DP_OFFSET_err[-],AOA_OFFSET_err[-],AOS_OFFSET_err[-],LPF_DP_err[-],DP_I2C_err[-],AOA_I2C_err[-],AOS_I2C_err[-],SETTING_DATA_READ_err[-],PS_err[-],T_PS_SENSOR_err[-],TAT_err[-],HUM_err[-],PS_INIT_VAL_err[-],H_PS_OFFSET_err[-],H_PS_err[-],RHO_err[-],LPF_PS_err[-],ENV_I2C_err[-],SETTING_DATA_READ_err[-],AX_err[-],AY_err[-],AZ_err[-],GX_err[-],GY_err[-],GZ_err[-],LPF_ACC_err[-],LPF_GYR_err[-],AX_OFFSET_err[-],AY_OFFSET_err[-],AZ_OFFSET_err[-],GX_OFFSET_err[-],GY_OFFSET_err[-],GZ_OFFSET_err[-],EX_OFFSET_err[-],EY_OFFSET_err[-],EZ_OFFSET_err[-],SETTING_DATA_READ_err[-],PPS_INTV_err[-],MEG_INTV_err[-],CHK_SUM_err[-],INIT_err[-],SET_MODE_err[-],SEND_err[-],RECEIVE_err[-],AIRSPEED[m/s],WINDN[m/s],WINDE[m/s],WINDD[m/s],SD_DETECT[-],LOG_NUMBER[-],LOGGING_MODE[-],LOGGING_EN[-],CPU_USED[%],MEMORY_USED[%],
603675,1,603563359,603637890,0.3499999940395355,33.694091796875,21.092269897460938,26.540000915527344,996.664306640625,-0.057543471455574036,25.670251846313477,73.88265991210938,1.151838779449463,38.4900016784668,1.069290041923523,-0.8534700274467468,10.016010284423828,-0.3499999940395355,1.9600000381469727,0.6299999952316284,-3.9604971408843994,1.476286768913269,-59.303436279296875,0,1,7,92,522326000,2022,7,23,1,5,8,55,5,-457899,3,1,10,14,1362543943,352942185,122392,87599,1715,2478,-10,45,-3,46,10123723,260,4681260,164,,0,,0.3499999940395355,-157.52197265625,-134.45068359375,26.540000915527344,996.676025390625,0.0,25.670251846313477,73.88265991210938,1.225000023841858,38.4900016784668,1.069290041923523,-0.8534700274467468,10.016010284423828,-0.3499999940395355,1.9600000381469727,0.6299999952316284,-3.9604971408843994,1.476286768913269,-59.303436279296875,0,1,7,92,522326000,2022,7,23,1,5,8,55,5,-457899,3,1,10,14,1362543943,352942185,122392,87599,1715,2478,-10,45,-3,46,10123723,260,4681260,164,,0,,0.0,0.0,0.0,214,2144,2105,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7795665264129639,0.22094812989234924,0.10707491636276245,-0.314492791891098,True,4,1,True,83,56,
603736,1,603563359,603722314,0.01666666753590107,4.009033203125,32.80369567871094,26.510000228881836,996.6632690429688,-0.05481114238500595,25.71297836303711,73.83993530273438,1.1516525745391846,38.4900016784668,0.1373399943113327,-0.5395500063896179,8.976149559020996,-0.699999988079071,-0.8399999737739563,1.8899999856948853,-3.998084545135498,1.632161021232605,-59.263763427734375,0,1,7,92,522326000,2022,7,23,1,5,8,55,5,-457899,3,1,10,14,1362543943,352942185,122392,87599,1715,2478,-10,45,-3,46,10123723,260,4681260,164,,0,,0.01666666753590107,172.79296875,-122.7392578125,26.510000228881836,996.634521484375,0.0,25.71297836303711,73.83993530273438,1.225000023841858,38.4900016784668,0.1373399943113327,-0.5395500063896179,8.976149559020996,-0.699999988079071,-0.8399999737739563,1.8899999856948853,-3.998084545135498,1.632161021232605,-59.263763427734375,0,1,7,92,522326000,2022,7,23,1,5,8,55,5,-457899,3,1,10,14,1362543943,352942185,122392,87599,1715,2478,-10,45,-3,46,10123723,260,4681260,164,,0,,0.0,0.0,0.0,214,2144,2107,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17012912034988403,0.10581277310848236,0.03900773078203201,0.027054276317358017,True,4,1,True,54,56,
603796,1,603563359,603764858,0.01666666753590107,-29.411376953125,21.729476928710938,26.530000686645508,996.6678466796875,-0.09316562116146088,25.670251846313477,73.80941772460938,1.1518542766571045,38.4900016784668,-0.6180300116539001,-0.21581999957561493,8.95652961730957,0.41999998688697815,-0.9100000262260437,1.3300000429153442,-3.9684791564941406,1.9540421962738037,-59.25909423828125,0,1,7,92,522326100,2022,7,23,1,5,8,55,5,99542091,3,1,10,14,1362543943,352942184,122414,87622,1714,2477,-92,31,-15,97,10123723,211,4681463,164,,0,,0.01666666753590107,139.37255859375,-133.8134765625,26.530000686645508,996.728271484375,0.0,25.670251846313477,73.80941772460938,1.225000023841858,38.4900016784668,-0.6180300116539001,-0.21581999957561493,8.95652961730957,0.41999998688697815,-0.9100000262260437,1.3300000429153442,-3.9684791564941406,1.9540421962738037,-59.25909423828125,0,1,7,92,522326100,2022,7,23,1,5,8,55,5,99542091,3,1,10,14,1362543943,352942184,122414,87622,1714,2477,-92,31,-15,97,10123723,211,4681463,164,,0,,0.0,0.0,0.0,214,2144,2105,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17011421918869019,0.09294133633375168,-0.08854461461305618,-0.08171871304512024,True,4,1,True,55,56,
603856,1,603563359,603849700,0.15000000596046448,-27.082275390625,6.3046722412109375,26.520000457763672,996.669189453125,-0.10411697626113892,25.6435489654541,73.88571166992188,1.1519644260406494,38.4900016784668,-1.4616899490356445,-0.6376500129699707,9.368550300598145,1.399999976158142,-0.8399999737739563,-1.0499999523162842,-4.156350135803223,1.8260959386825562,-59.31494140625,0,1,7,92,522326200,2022,7,23,1,5,8,55,5,199542081,3,1,10,14,1362543942,352942187,122400,87607,1714,2476,51,32,-12,60,10123723,217,4681671,164,,0,,0.15000000596046448,141.70166015625,-149.23828125,26.520000457763672,996.632568359375,0.0,25.6435489654541,73.88571166992188,1.225000023841858,38.4900016784668,-1.4616899490356445,-0.6376500129699707,9.368550300598145,1.399999976158142,-0.8399999737739563,-1.0499999523162842,-4.156350135803223,1.8260959386825562,-59.31494140625,0,1,7,92,522326200,2022,7,23,1,5,8,55,5,199542081,3,1,10,14,1362543942,352942187,122400,87607,1714,2476,51,32,-12,60,10123723,217,4681671,164,,0,,0.0,0.0,0.0,214,2146,2105,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5103182792663574,-0.1690974235534668,-0.2825903296470642,0.13221323490142822,True,4,1,True,54,56,
603916,1,603563359,603891848,0.13333334028720856,3.569580078125,24.498031616210938,26.4950008392334,996.671142578125,-0.12060713768005371,25.769054412841797,73.83230590820312,1.1514109373092651,38.5,-0.8142300248146057,-1.0889099836349487,9.986579895019531,1.2599999904632568,0.6299999952316284,-3.0799999237060547,-4.294410228729248,2.0373518466949463,-59.306396484375,0,1,7,92,522326200,2022,7,23,1,5,8,55,5,199542081,3,1,10,14,1362543942,352942187,122400,87607,1714,2476,51,32,-12,60,10123723,217,4681671,164,,0,,0.13333334028720856,172.353515625,-131.044921875,26.4950008392334,996.66748046875,0.0,25.769054412841797,73.83230590820312,1.225000023841858,38.5,-0.8142300248146057,-1.0889099836349487,9.986579895019531,1.2599999904632568,0.6299999952316284,-3.0799999237060547,-4.294410228729248,2.0373518466949463,-59.306396484375,0,1,7,92,522326200,2022,7,23,1,5,8,55,5,199542081,3,1,10,14,1362543942,352942187,122400,87607,1714,2476,51,32,-12,60,10123723,217,4681671,164,,0,,0.0,0.0,0.0,214,2146,2105,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.48124828934669495,-0.4330158829689026,-0.34535157680511475,0.1907959133386612,True,4,1,True,55,56,
603976,1,603563359,603974870,0.03333333507180214,6.360107421875,30.804183959960938,26.524999618530273,996.6701049804688,-0.1151147112250328,25.742351531982422,73.80484008789062,1.151533842086792,38.4900016784668,1.1281499862670898,-1.2949199676513672,10.025819778442383,0.6299999952316284,-0.20999999344348907,-0.20999999344348907,-4.648192882537842,2.0963315963745117,-59.266448974609375,0,1,7,92,522326300,2022,7,23,1,5,8,55,5,299542072,3,1,10,14,1362543939,352942187,122372,87580,1713,2476,23,-11,-2,25,10123723,213,4681876,164,,0,,0.03333333507180214,175.14404296875,-124.73876953125,26.524999618530273,996.66259765625,0.0,25.742351531982422,73.80484008789062,1.225000023841858,38.4900016784668,1.1281499862670898,-1.2949199676513672,10.025819778442383,0.6299999952316284,-0.20999999344348907,-0.20999999344348907,-4.648192882537842,2.0963315963745117,-59.266448974609375,0,1,7,92,522326300,2022,7,23,1,5,8,55,5,299542072,3,1,10,14,1362543939,352942187,122372,87580,1713,2476,23,-11,-2,25,10123723,213,4681876,164,,0,,0.0,0.0,0.0,218,2145,2105,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24061129987239838,0.17341108620166779,0.11504251509904861,-0.09842906892299652,True,4,1,True,54,56,
604037,1,603563359,604016807,0.10000000149011612,-16.601318359375,24.783676147460938,26.530000686645508,996.6751708984375,-0.15620477497577667,25.699626922607422,73.82772827148438,1.1517280340194702,38.4900016784668,0.34334999322891235,-0.8927099704742432,9.966959953308105,0.20999999344348907,-2.0299999713897705,1.6100000143051147,-4.724911689758301,2.258817195892334,-59.27166748046875,0,1,7,92,522326300,2022,7,23,1,5,8,55,5,299542072,3,1,10,14,1362543939,352942187,122372,87580,1713,2476,23,-11,-2,25,10123723,213,4681876,164,,0,,0.10000000149011612,152.1826171875,-130.75927734375,26.530000686645508,996.6767578125,0.0,25.699626922607422,73.82772827148438,1.225000023841858,38.4900016784668,0.34334999322891235,-0.8927099704742432,9.966959953308105,0.20999999344348907,-2.0299999713897705,1.6100000143051147,-4.724911689758301,2.258817195892334,-59.27166748046875,0,1,7,92,522326300,2022,7,23,1,5,8,55,5,299542072,3,1,10,14,1362543939,352942187,122372,87580,1713,2476,23,-11,-2,25,10123723,213,4681876,164,,0,,0.0,0.0,0.0,215,2144,2105,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4167158603668213,-0.35470592975616455,0.04343152791261673,0.13245782256126404,True,4,1,True,55,56,
604097,1,603563359,604058518,0.01666666753590107,-22.511962890625,24.058578491210938,26.5,996.6663818359375,-0.08222479373216629,25.742351531982422,73.77584838867188,1.1515337228775024,38.4900016784668,-0.6670799851417542,-0.8142300248146057,9.819809913635254,-0.41999998688697815,-1.2599999904632568,1.9600000381469727,-4.636980056762695,2.4553558826446533,-59.28302001953125,0,1,7,92,522326400,2022,7,23,1,5,8,55,5,399542062,3,1,10,14,1362543938,352942188,122376,87583,1713,2475,1,-6,-6,6,10123723,196,4682064,164,,0,,0.01666666753590107,146.27197265625,-131.484375,26.5,996.614501953125,0.0,25.742351531982422,73.77584838867188,1.225000023841858,38.4900016784668,-0.6670799851417542,-0.8142300248146057,9.819809913635254,-0.41999998688697815,-1.2599999904632568,1.9600000381469727,-4.636980056762695,2.4553558826446533,-59.28302001953125,0,1,7,92,522326400,2022,7,23,1,5,8,55,5,399542062,3,1,10,14,1362543938,352942188,122376,87583,1713,2475,1,-6,-6,6,10123723,196,4682064,164,,0,,0.0,0.0,0.0,214,2144,2106,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1701378971338272,-0.14426180720329285,-0.040299054235219955,-0.04718872904777527,True,4,1,True,54,56,
604157,1,603563359,604142105,0.11666666716337204,-14.997314453125,27.420394897460938,26.514999389648438,996.666259765625,-0.07944988459348679,25.61417579650879,73.87808227539062,1.1520941257476807,38.5,-1.206629991531372,-0.6376500129699707,10.477080345153809,-0.3499999940395355,-0.07000000029802322,-1.8899999856948853,-4.573943614959717,2.0869834423065186,-59.322509765625,0,1,7,92,522326500,2022,7,23,1,5,8,55,5,499542053,3,1,10,14,1362543935,352942188,122358,87566,1712,2474,-13,-60,-3,62,10123723,252,4682306,164,,0,,0.11666666716337204,153.78662109375,-128.12255859375,26.514999389648438,996.73583984375,0.0,25.61417579650879,73.87808227539062,1.225000023841858,38.5,-1.206629991531372,-0.6376500129699707,10.477080345153809,-0.3499999940395355,-0.07000000029802322,-1.8899999856948853,-4.573943614959717,2.0869834423065186,-59.322509765625,0,1,7,92,522326500,2022,7,23,1,5,8,55,5,499542053,3,1,10,14,1362543935,352942188,122358,87566,1712,2474,-13,-60,-3,62,10123723,252,4682306,164,,0,,0.0,0.0,0.0,214,2143,2106,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.450033038854599,0.28858745098114014,0.28951746225357056,-0.05306620895862579,True,4,1,True,54,56,
604217,1,603563359,604184270,0.11666666716337204,12.688232421875,35.24266052246094,26.510000228881836,996.65966796875,-0.021919364109635353,25.6435489654541,73.80484008789062,1.1519651412963867,38.5,0.04904999956488609,-0.990809977054596,10.261260032653809,-0.7699999809265137,-1.2599999904632568,-0.699999988079071,-4.828736305236816,1.7871642112731934,-59.270294189453125,0,1,7,92,522326500,2022,7,23,1,5,8,55,5,499542053,3,1,10,14,1362543935,352942188,122358,87566,1712,2474,-13,-60,-3,62,10123723,252,4682306,164,,0,,0.11666666716337204,-178.52783203125,-120.30029296875,26.510000228881836,996.679443359375,0.0,25.6435489654541,73.80484008789062,1.225000023841858,38.5,0.04904999956488609,-0.990809977054596,10.261260032653809,-0.7699999809265137,-1.2599999904632568,-0.699999988079071,-4.828736305236816,1.7871642112731934,-59.270294189453125,0,1,7,92,522326500,2022,7,23,1,5,8,55,5,499542053,3,1,10,14,1362543935,352942188,122358,87566,1712,2474,-13,-60,-3,62,10123723,252,4682306,164,,0,,0.0,0.0,0.0,216,2146,2107,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,996.6570434570312,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.450058251619339,0.20374466478824615,0.09636837989091873,0.4021752178668976,True,4,1,True,55,56,
