SYS_TIME[ms],T_CNT[us],T_PPS[us],T_CAN_RSV[us],DP[Pa],AOA[deg],AOS[deg],T_DP_SENSOR[degC],PS[hPa],H_PS[m],TAT[degC],HUM[%],RHO[kg/m^3],T_PS_SENSOR[degC],AX[m/s^2],AY[m/s^2],AZ[m/s^2],GX[deg/s],GY[deg/s],GZ[deg/s],EX[deg],EY[deg],EZ[deg],MICROSECONDS_PPS[us],cls[-],id[-],len[-],iTOW[ms],year[y],month[month],day[d],hour[h],minute[min],sec[s],valid[-],tAcc[ns],nano[ns],fixType[-],flags[-],flags2[-],numSV[-],lon[10^7 deg],lat[10^7 deg],height[mm],hMSL[mm],hAcc[mm],vAcc[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[10^5 deg],sAcc[mm/s],headAcc[10^5 deg],pDOP[-],reserved1[-],headVeh[10^5 deg],reserved2[-],DP_raw[Pa],AOA_raw[deg],AOS_raw[deg],T_DP_SENSOR_raw[degC],PS_raw[hPa],H_PS_raw[m],TAT_raw[degC],HUM_raw[%],RHO_raw[kg/m^3],T_PS_SENSOR_raw[degC],AX_raw[m/s^2],AY_raw[m/s^2],AZ_raw[m/s^2],GX_raw[deg/s],GY_raw[deg/s],GZ_raw[deg/s],EX_raw[deg],EY_raw[deg],EZ_raw[deg],MICROSECONDS_PPS_raw[us],cls_raw[-],id_raw[-],len_raw[-],iTOW_raw[ms],year_raw[y],month_raw[month],day_raw[d],hour_raw[h],minute_raw[min],sec_raw[s],valid_raw[-],tAcc_raw[ns],nano_raw[ns],fixType_raw[-],flags_raw[-],flags2_raw[-],numSV_raw[-],lon_raw[10^7 deg],lat_raw[10^7 deg],height_raw[mm],hMSL_raw[mm],hAcc_raw[mm],vAcc_raw[mm],velN_raw[mm/s],velE_raw[mm/s],velD_raw[mm/s],gSpeed_raw[mm/s],headMot_raw[10^5 deg],sAcc_raw[mm/s],headAcc_raw[10^5 deg],pDOP_raw[-],reserved1_raw[-],headVeh_raw[10^5 deg],reserved2_raw[-],ROLL[deg],PITCH[deg],YAW[deg],H_US[-],ELEV[-],RUDD[-],AIR_DATA_EN[-],ENV_DATA_EN[-],IMU_DATA_EN[-],GPS_DATA_EN[-],LOGGING_EN[-],LOGGING_MODE[-],AOA_OFFSET[deg],AOS_OFFSET[deg],DP_GAIN[-],DP_OFFSET[Pa],LPF_DP[-],LPF_SW[-],PS_INIT_VAL[hPa],H_PS_OFFSET[m],LPF_PS[-],LPF_SW[-],AX_OFFSET[m/s^2],AY_OFFSET[m/s^2],AZ_OFFSET[m/s^2],GX_OFFSET[deg/s],GY_OFFSET[deg/s],GZ_OFFSET[deg/s],EX_OFFSET[deg],EY_OFFSET[deg],EZ_OFFSET[deg],LPF_ACC[-],LPF_GYR[-],LPF_ACC_SW[-],LPF_GYR_SW[-],DP_err[-],AOA_err[-],AOS_err[-],T_DP_SENSOR_err[-],DP_GAIN_err[-],DP_OFFSET_err[-],AOA_OFFSET_err[-],AOS_OFFSET_err[-],LPF_DP_err[-],DP_I2C_err[-],AOA_I2C_err[-],AOS_I2C_err[-],SETTING_DATA_READ_err[-],PS_err[-],T_PS_SENSOR_err[-],TAT_err[-],HUM_err[-],PS_INIT_VAL_err[-],H_PS_OFFSET_err[-],H_PS_err[-],RHO_err[-],LPF_PS_err[-],ENV_I2C_err[-],SETTING_DATA_READ_err[-],AX_err[-],AY_err[-],AZ_err[-],GX_err[-],GY_err[-],GZ_err[-],LPF_ACC_err[-],LPF_GYR_err[-],AX_OFFSET_err[-],AY_OFFSET_err[-],AZ_OFFSET_err[-],GX_OFFSET_err[-],GY_OFFSET_err[-],GZ_OFFSET_err[-],EX_OFFSET_err[-],EY_OFFSET_err[-],EZ_OFFSET_err[-],SETTING_DATA_READ_err[-],PPS_INTV_err[-],MEG_INTV_err[-],CHK_SUM_err[-],INIT_err[-],SET_MODE_err[-],SEND_err[-],RECEIVE_err[-],AIRSPEED[m/s],WINDN[m/s],WINDE[m/s],WINDD[m/s],SD_DETECT[-],LOG_NUMBER[-],LOGGING_MODE[-],LOGGING_EN[-],CPU_USED[%],MEMORY_USED[%],
902838,1,902279104,0,2.1666667461395264,1.064697265625,-3.9785308837890625,22.290000915527344,999.3837890625,0.5133456587791443,21.48851776123047,70.78660583496094,1.1741784811019897,43.869998931884766,-0.39239999651908875,-0.16676999628543854,9.859049797058105,0.2800000011920929,-0.6299999952316284,0.20999999344348907,-1.0255053043365479,2.37998104095459,14.919845581054688,0,1,7,92,457099400,2022,5,27,6,58,1,55,3,399794313,3,1,10,18,1410137055,376321502,31793,-4977,918,983,21,19,-2,28,27867106,186,4748497,102,,0,,2.1666667461395264,169.8486328125,-159.521484375,22.290000915527344,999.3330078125,0.0,21.48851776123047,70.78660583496094,1.225000023841858,43.869998931884766,-0.39239999651908875,-0.16676999628543854,9.859049797058105,0.2800000011920929,-0.6299999952316284,0.20999999344348907,-1.0255053043365479,2.37998104095459,14.919845581054688,0,1,7,92,457099400,2022,5,27,6,58,1,55,3,399794313,3,1,10,18,1410137055,376321502,31793,-4977,918,983,21,19,-2,28,27867106,186,4748497,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.92107355594635,0.6603105068206787,-0.7030722498893738,1.2827516794204712,True,8,1,True,87,56,
902900,1,902279104,0,2.0,1.086669921875,-4.0444488525390625,22.260000228881836,999.3796997070312,0.5458465814590454,21.53124237060547,70.75608825683594,1.1739860773086548,43.869998931884766,-0.5003100037574768,-0.20600999891757965,9.73151969909668,0.14000000059604645,-0.6299999952316284,0.2800000011920929,-1.225772500038147,2.8981528282165527,14.928390502929688,0,1,7,92,457099500,2022,5,27,6,58,1,55,3,499794298,3,1,10,18,1410137055,376321503,31789,-4981,918,983,8,-9,-4,12,27867106,172,4748660,102,,0,,2.0,169.87060546875,-159.58740234375,22.260000228881836,999.391845703125,0.0,21.53124237060547,70.75608825683594,1.225000023841858,43.869998931884766,-0.5003100037574768,-0.20600999891757965,9.73151969909668,0.14000000059604645,-0.6299999952316284,0.2800000011920929,-1.225772500038147,2.8981528282165527,14.928390502929688,0,1,7,92,457099500,2022,5,27,6,58,1,55,3,499794298,3,1,10,18,1410137055,376321503,31789,-4981,918,983,8,-9,-4,12,27867106,172,4748660,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.8458590507507324,0.30123937129974365,-0.3006744384765625,1.0804462432861328,True,8,1,True,61,56,
902960,1,902279104,0,2.316666603088379,0.976806640625,-4.0005035400390625,22.299999237060547,999.3829956054688,0.5242051482200623,21.51789093017578,70.78355407714844,1.1740459203720093,43.869998931884766,-0.5297399759292603,-0.1863899976015091,9.682470321655273,0.20999999344348907,-0.2800000011920929,0.07000000029802322,-1.0262901782989502,2.6942062377929688,14.94757080078125,0,1,7,92,457099500,2022,5,27,6,58,1,55,3,499794298,3,1,10,18,1410137055,376321503,31789,-4981,918,983,8,-9,-4,12,27867106,172,4748660,102,,0,,2.316666603088379,169.7607421875,-159.54345703125,22.299999237060547,999.440673828125,0.0,21.51789093017578,70.78355407714844,1.225000023841858,43.869998931884766,-0.5297399759292603,-0.1863899976015091,9.682470321655273,0.20999999344348907,-0.2800000011920929,0.07000000029802322,-1.0262901782989502,2.6942062377929688,14.94757080078125,0,1,7,92,457099500,2022,5,27,6,58,1,55,3,499794298,3,1,10,18,1410137055,376321503,31789,-4981,918,983,8,-9,-4,12,27867106,172,4748660,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.9865716695785522,0.2513572871685028,-0.2385568618774414,1.469664454460144,True,8,1,True,61,56,
903020,1,902279104,0,2.6666667461395264,1.086669921875,-4.0664215087890625,22.280000686645508,999.375,0.5999777913093567,21.5739688873291,70.77745056152344,1.1737850904464722,43.869998931884766,-0.39239999651908875,-0.12752999365329742,9.711899757385254,0.49000000953674316,-0.6299999952316284,0.3499999940395355,-0.79786616563797,2.4920804500579834,14.976364135742188,0,1,7,92,457099600,2022,5,27,6,58,1,55,3,599794284,3,1,10,18,1410137056,376321502,31781,-4990,918,984,-38,21,-8,44,27867106,172,4748824,102,,0,,2.6666667461395264,169.87060546875,-159.609375,22.280000686645508,999.396728515625,0.0,21.5739688873291,70.77745056152344,1.225000023841858,43.869998931884766,-0.39239999651908875,-0.12752999365329742,9.711899757385254,0.49000000953674316,-0.6299999952316284,0.3499999940395355,-0.79786616563797,2.4920804500579834,14.976364135742188,0,1,7,92,457099600,2022,5,27,6,58,1,55,3,599794284,3,1,10,18,1410137056,376321502,31781,-4990,918,984,-38,21,-8,44,27867106,172,4748824,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,2.131596803665161,0.4697839915752411,-0.38433173298835754,1.4523704051971436,True,8,1,True,61,56,
903080,1,902279104,0,2.7166666984558105,1.020751953125,-4.1323394775390625,22.30500030517578,999.3826293945312,0.5350620150566101,21.544593811035156,70.75914001464844,1.173927664756775,43.869998931884766,-0.48069000244140625,-0.1373399943113327,9.74133014678955,0.20999999344348907,-0.49000000953674316,0.41999998688697815,-0.7144111394882202,2.8862979412078857,15.001968383789062,0,1,7,92,457099700,2022,5,27,6,58,1,55,3,699794269,3,1,10,18,1410137057,376321504,31755,-5015,919,984,46,-29,12,54,27867106,169,4748984,102,,0,,2.7166666984558105,169.8046875,-159.67529296875,22.30500030517578,999.3837890625,0.0,21.544593811035156,70.75914001464844,1.225000023841858,43.869998931884766,-0.48069000244140625,-0.1373399943113327,9.74133014678955,0.20999999344348907,-0.49000000953674316,0.41999998688697815,-0.7144111394882202,2.8862979412078857,15.001968383789062,0,1,7,92,457099700,2022,5,27,6,58,1,55,3,699794269,3,1,10,18,1410137057,376321504,31755,-5015,919,984,46,-29,12,54,27867106,169,4748984,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,2.1513571739196777,-0.26923298835754395,0.30401983857154846,1.4747172594070435,True,8,1,True,61,56,
903140,1,902279104,0,2.299999952316284,1.042724609375,-4.0883941650390625,22.30500030517578,999.392578125,0.4376946985721588,21.48851776123047,70.84764099121094,1.174181580543518,43.869998931884766,-0.4512600004673004,-0.17657999694347382,9.721710205078125,0.41999998688697815,-0.14000000059604645,0.20999999344348907,-0.7310383915901184,2.6877148151397705,15.021286010742188,0,1,7,92,457099700,2022,5,27,6,58,1,55,3,699794269,3,1,10,18,1410137057,376321504,31755,-5015,919,984,46,-29,12,54,27867106,169,4748984,102,,0,,2.299999952316284,169.82666015625,-159.63134765625,22.30500030517578,999.46435546875,0.0,21.48851776123047,70.84764099121094,1.225000023841858,43.869998931884766,-0.4512600004673004,-0.17657999694347382,9.721710205078125,0.41999998688697815,-0.14000000059604645,0.20999999344348907,-0.7310383915901184,2.6877148151397705,15.021286010742188,0,1,7,92,457099700,2022,5,27,6,58,1,55,3,699794269,3,1,10,18,1410137057,376321504,31755,-5015,919,984,46,-29,12,54,27867106,169,4748984,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.97929847240448,0.025195244699716568,0.047268763184547424,1.397539734840393,True,8,1,True,61,56,
903200,1,902279104,0,2.299999952316284,1.130615234375,-4.0883941650390625,22.299999237060547,999.392578125,0.4376946985721588,21.48851776123047,70.84764099121094,1.174181580543518,43.869998931884766,-0.4512600004673004,-0.17657999694347382,9.721710205078125,0.41999998688697815,-0.14000000059604645,0.20999999344348907,-0.7310383915901184,2.6877148151397705,15.021286010742188,0,1,7,92,457099800,2022,5,27,6,58,1,55,3,799794255,3,1,10,18,1410137057,376321503,31755,-5015,919,984,-10,-22,5,24,27867106,170,4749145,102,,0,,2.299999952316284,169.91455078125,-159.63134765625,22.299999237060547,999.274169921875,0.0,21.51789093017578,70.84306335449219,1.225000023841858,43.869998931884766,-0.4218299984931946,-0.14714999496936798,9.7020902633667,0.49000000953674316,-0.6299999952316284,0.6299999952316284,-0.9577327370643616,2.4323647022247314,15.028121948242188,0,1,7,92,457099800,2022,5,27,6,58,1,55,3,799794255,3,1,10,18,1410137057,376321503,31755,-5015,919,984,-10,-22,5,24,27867106,170,4749145,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.979417085647583,0.5979876518249512,-0.45028406381607056,1.1976234912872314,True,8,1,True,61,56,
903260,1,902279104,0,2.183333396911621,1.042724609375,-4.0883941650390625,22.309999465942383,999.3870239257812,0.4863274395465851,21.48851776123047,70.79576110839844,1.1741812229156494,43.869998931884766,-0.47088000178337097,-0.17657999694347382,9.760950088500977,0.41999998688697815,-0.49000000953674316,0.20999999344348907,-0.9989361763000488,2.752000331878662,15.051864624023438,0,1,7,92,457099800,2022,5,27,6,58,1,55,3,799794255,3,1,10,18,1410137057,376321503,31755,-5015,919,984,-10,-22,5,24,27867106,170,4749145,102,,0,,2.183333396911621,169.82666015625,-159.63134765625,22.309999465942383,999.4150390625,0.0,21.48851776123047,70.79576110839844,1.225000023841858,43.869998931884766,-0.47088000178337097,-0.17657999694347382,9.760950088500977,0.41999998688697815,-0.49000000953674316,0.20999999344348907,-0.9989361763000488,2.752000331878662,15.051864624023438,0,1,7,92,457099800,2022,5,27,6,58,1,55,3,799794255,3,1,10,18,1410137057,376321503,31755,-5015,919,984,-10,-22,5,24,27867106,170,4749145,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.9284459352493286,0.19085060060024261,-0.09439195692539215,1.3113075494766235,True,8,1,True,61,56,
903320,1,903279124,0,2.183333396911621,1.020751953125,-4.1323394775390625,22.325000762939453,999.386474609375,0.49168652296066284,21.461814880371094,70.85069274902344,1.1742939949035645,43.880001068115234,-0.43163999915122986,-0.21581999957561493,9.819809913635254,0.3499999940395355,-0.20999999344348907,0.2800000011920929,-1.1063202619552612,2.5979163646698,15.06024169921875,0,1,7,92,457099900,2022,5,27,6,58,1,55,3,899794240,3,1,10,18,1410137058,376321504,31766,-5004,919,985,39,31,-15,50,27867106,174,4749311,102,,0,,2.183333396911621,169.8046875,-159.67529296875,22.325000762939453,999.440185546875,0.0,21.461814880371094,70.85069274902344,1.225000023841858,43.880001068115234,-0.43163999915122986,-0.21581999957561493,9.819809913635254,0.3499999940395355,-0.20999999344348907,0.2800000011920929,-1.1063202619552612,2.5979163646698,15.06024169921875,0,1,7,92,457099900,2022,5,27,6,58,1,55,3,899794240,3,1,10,18,1410137058,376321504,31766,-5004,919,985,39,31,-15,50,27867106,174,4749311,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.9283533096313477,0.31955862045288086,-0.2918160855770111,1.2912908792495728,True,8,1,True,61,56,
903381,1,903279124,0,2.3333332538604736,0.976806640625,-4.1982574462890625,22.270000457763672,999.39306640625,0.4377185106277466,21.504539489746094,70.7316665649414,1.1741236448287964,43.880001068115234,-0.4610700011253357,-0.19619999825954437,9.800189971923828,0.699999988079071,-0.49000000953674316,0.20999999344348907,-0.9559361338615417,2.8015894889831543,15.081253051757812,0,1,7,92,457100000,2022,5,27,6,58,2,55,3,-205773,3,1,10,18,1410137059,376321504,31743,-5027,919,985,-2,-18,-3,18,27867106,175,4749476,102,,0,,2.3333332538604736,169.7607421875,-159.7412109375,22.270000457763672,999.52001953125,0.0,21.504539489746094,70.7316665649414,1.225000023841858,43.880001068115234,-0.4610700011253357,-0.19619999825954437,9.800189971923828,0.699999988079071,-0.49000000953674316,0.20999999344348907,-0.9559361338615417,2.8015894889831543,15.081253051757812,0,1,7,92,457100000,2022,5,27,6,58,2,55,3,-205773,3,1,10,18,1410137059,376321504,31743,-5027,919,985,-2,-18,-3,18,27867106,175,4749476,102,,0,,0.0,0.0,0.0,0,0,0,True,True,True,True,True,1,-168.783935546875,155.54295349121094,1.0,0.0,1.0,False,999.4389038085938,0.0,0.05000000074505806,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.9936387538909912,-0.01547316089272499,0.13918429613113403,1.3760169744491577,True,8,1,True,61,56,
